,sents,labels
12146,five hundred and two; two hundred and twenty three,0
12147,two hundred and thirty six; fourteen,0
12148,seven hundred and three; five hundred and ninety one,0
12149,seven hundred and forty; nine hundred and sixty,1
12150,three hundred and ninety seven; eight hundred and fourteen,1
12151,seven hundred and eighty one; nine hundred and ninety four,1
12152,seven hundred and twenty eight; eight hundred and thirty two,1
12153,forty two; one hundred and twenty eight,1
12154,four hundred and twenty one; one hundred and thirty one,0
12155,eight hundred and thirty six; seven hundred and ninety,0
12156,five hundred and nine; seven hundred and forty three,1
12157,eight hundred and sixty six; one hundred and twenty seven,0
12158,three; eight hundred and seventy,1
12159,three hundred and seventy five; four hundred and sixty one,1
12160,eight hundred and forty three; two hundred and ten,0
12161,one hundred and sixty seven; nine hundred and sixty seven,1
12162,four hundred and seventy three; two hundred and seventy seven,0
12163,six hundred and eighty one; eight hundred and seventy seven,1
12164,three hundred and sixty six; three hundred and ninety five,1
12165,one hundred and forty three; five hundred and fifty,1
12166,two hundred and ninety four; nine hundred and eighteen,1
12167,four hundred and thirty seven; five hundred and twelve,1
12168,nine hundred and ninety five; five hundred and thirty eight,0
12169,eight hundred and fifty one; two hundred and ninety one,0
12170,eleven; two hundred and fifty nine,1
12171,four hundred and seventy six; five hundred and eighty,1
12172,seven hundred and eighteen; four hundred and forty nine,0
12173,three hundred and twenty eight; one hundred and seventy eight,0
12174,nine hundred and ninety one; three hundred and thirty two,0
12175,one hundred and ninety three; six hundred and fifty seven,1
12176,nine hundred and fifty; seven,0
12177,seven hundred and eighty six; thirty seven,0
12178,three hundred and forty seven; five hundred and thirteen,1
12179,two hundred and sixty one; twelve,0
12180,four hundred and forty five; two hundred and thirteen,0
12181,nine hundred and twenty seven; one hundred and forty six,0
12182,one hundred and seventy four; one hundred and sixty seven,0
12183,six hundred and forty eight; eight hundred and twenty four,1
12184,seven hundred and fifty nine; forty three,0
12185,eighty six; eight hundred and seventy eight,1
12186,three hundred and sixty six; eight hundred and thirty seven,1
12187,one hundred and fourteen; two hundred and forty one,1
12188,seven hundred and forty six; four hundred and twenty one,0
12189,two hundred and seventy one; one hundred and forty seven,0
12190,one hundred and sixty seven; eight hundred and eighty,1
12191,five hundred and forty; nine hundred and eighty one,1
12192,fifty two; five hundred and sixty seven,1
12193,two hundred and ninety six; five hundred and five,1
12194,five hundred and fifty five; four hundred and fifty seven,0
12195,ninety two; eight hundred and thirty eight,1
12196,two hundred and sixty; seven hundred and fourteen,1
12197,six hundred and twenty two; eight hundred and three,1
12198,one hundred and seventy six; eight hundred and seventy,1
12199,eight hundred and twenty three; eighteen,0
12200,one hundred and ninety seven; three hundred and thirty two,1
12201,eight hundred and eighty seven; three hundred and ninety two,0
12202,eight hundred and twenty eight; nine hundred and twenty four,1
12203,five hundred and fifty one; four hundred and fifty eight,0
12204,two hundred and twelve; four hundred and forty five,1
12205,nine hundred and ninety one; two hundred and sixty seven,0
12206,four hundred and twelve; forty nine,0
12207,five hundred and fifty nine; fifty nine,0
12208,six hundred and seventy four; six hundred and seventy nine,1
12209,six hundred and twenty six; four hundred and forty nine,0
12210,fifty one; three hundred and fifty,1
12211,five hundred and twenty two; two hundred and seventy five,0
12212,two hundred and sixty one; eight hundred and ninety three,1
12213,five hundred and fifty five; twenty three,0
12214,two hundred and seventy three; eight hundred and eighty eight,1
12215,seven hundred and fifty six; seven hundred and sixty two,1
12216,two hundred and eighty three; seven hundred and sixty nine,1
12217,four hundred and thirty six; eight hundred and seventy four,1
12218,four hundred and fifty nine; eight hundred and thirty six,1
12219,five hundred and ninety two; eight hundred and forty four,1
12220,five hundred and sixty; three hundred and seventy nine,0
12221,nine hundred and eight; three hundred and nine,0
12222,nine hundred and eighty seven; one hundred and ninety five,0
12223,seven hundred and thirty; one hundred and seven,0
12224,five hundred and eighty four; four hundred and twenty one,0
12225,two hundred and eleven; seventy two,0
12226,one hundred and eighty five; three hundred and nineteen,1
12227,seven hundred and seventeen; one hundred and sixty seven,0
12228,two hundred and forty three; seven hundred and twenty,1
12229,nine hundred and forty two; five hundred and sixty three,0
12230,six hundred and ninety nine; nine hundred and sixty three,1
12231,five hundred and sixty seven; three hundred and twenty seven,0
12232,eight hundred and ninety seven; one hundred and eleven,0
12233,eighty six; four hundred and eight,1
12234,four hundred and forty five; nine hundred and ninety nine,1
12235,six hundred and five; six hundred and forty two,1
12236,seven hundred and twelve; two hundred and fifty three,0
12237,seven hundred and thirty six; six hundred and seventy six,0
12238,six hundred and ninety seven; forty one,0
12239,one hundred and sixty; seven hundred and six,1
12240,nine hundred and sixty four; five hundred and sixteen,0
12241,five hundred and forty three; eight hundred and sixty,1
12242,four hundred and fifty three; five hundred and sixty one,1
12243,seven hundred and twelve; five hundred and ninety two,0
12244,seven hundred and ninety eight; six hundred and seventy two,0
12245,twelve; eight hundred and sixty one,1
12246,four hundred and thirty eight; five,0
12247,one hundred and twenty nine; two hundred and sixty nine,1
12248,nine hundred and sixteen; forty five,0
12249,nine hundred and eighty one; eight hundred and twenty four,0
12250,nine hundred and twenty four; one hundred and thirteen,0
12251,seven hundred and seventy seven; two hundred and forty nine,0
12252,fifty nine; five hundred and thirty one,1
12253,five hundred and four; seven hundred and thirty two,1
12254,two hundred and eleven; seven hundred and ninety,1
12255,three hundred and eighty six; one hundred and sixty seven,0
12256,nine; eighty,1
12257,seven hundred and fifty one; eight hundred and twenty five,1
12258,four hundred and twenty three; three hundred and forty eight,0
12259,one hundred and sixty five; sixty four,0
12260,nine hundred and ninety; five hundred and sixty one,0
12261,one hundred and ninety eight; one hundred and thirty six,0
12262,three hundred and fifty six; one hundred and twenty two,0
12263,six hundred and sixty nine; one hundred and forty six,0
12264,seven hundred and seventy six; eight hundred and forty one,1
12265,two hundred and ninety seven; seven hundred and thirty eight,1
12266,two hundred and twenty three; one hundred and seventy five,0
12267,eight hundred and twenty one; two hundred and eighteen,0
12268,eighty eight; two hundred and ninety four,1
12269,eight hundred and seventy five; sixty four,0
12270,nine hundred and eighty five; three hundred and forty nine,0
12271,one hundred and forty eight; seven hundred and seventy,1
12272,five hundred and thirty five; five hundred and twenty five,0
12273,two hundred and sixty one; four hundred and fifty nine,1
12274,eight hundred and seventy seven; nine hundred and thirty four,1
12275,nine hundred and sixty six; three hundred and forty eight,0
12276,nine hundred and seventy three; eight hundred and fifty,0
12277,seven hundred and fifty one; four hundred and eighteen,0
12278,one hundred and sixty five; two hundred and three,1
12279,nine hundred and thirty three; eight hundred and eighty eight,0
12280,six hundred and seventy two; eighty,0
12281,eight hundred and nineteen; two hundred and thirty eight,0
12282,four hundred and thirty three; five hundred and nineteen,1
12283,five hundred and ninety eight; one hundred and sixty seven,0
12284,nine hundred and twelve; seven hundred and eighty nine,0
12285,five hundred and sixty five; four hundred and eighty,0
12286,five hundred and ninety two; eight hundred and seventy one,1
12287,three hundred and ninety five; two hundred and forty three,0
12288,eighty two; two hundred and forty five,1
12289,five hundred and fifty; six hundred and ninety two,1
12290,fifty eight; two hundred and twenty two,1
12291,eight hundred and ninety seven; one hundred and three,0
12292,four hundred and fifty four; seven hundred and sixty three,1
12293,nine hundred and eight; eight hundred and eighteen,0
12294,seven hundred and seventy nine; fifty seven,0
12295,seven hundred and eighteen; six hundred and fifty five,0
12296,five hundred and ten; seven hundred and eighty nine,1
12297,three hundred and thirty four; nine hundred and thirty four,1
12298,six hundred and fifty seven; eight hundred and forty eight,1
12299,six hundred and thirty four; nine hundred and sixty seven,1
12300,nine hundred and thirty one; nine hundred and sixty,1
12301,four hundred and eleven; three hundred and sixty four,0
12302,four hundred and eighty two; one hundred and fifty four,0
12303,eight hundred and forty two; nine hundred and forty four,1
12304,eight hundred and ninety four; five hundred and thirty five,0
12305,five hundred and one; five hundred and five,1
12306,three hundred and eighty; eight hundred and twenty eight,1
12307,three hundred and four; sixty six,0
12308,five hundred and eighty four; one hundred and ninety five,0
12309,five hundred and twenty three; three hundred and three,0
12310,five hundred and eighty seven; five hundred and twenty six,0
12311,four hundred and seven; two,0
12312,ninety eight; seven hundred and fifty three,1
12313,eight hundred and fifty seven; two hundred and ninety nine,0
