,sents,labels
2981,ettusind femogtyve,1
2982,sekshundrede to,1
2983,sekshundrede og niogfirs,0
2984,enogfirs,0
2985,ottehundrede og sytten,0
2986,treogtyve,0
2987,tohundrede og tooghalvfjerds,0
2988,firehundrede og niogtredive,0
2989,ottehundrede og otte,0
2990,ti femhundrede og syv,1
2991,nihundrede og otteogtyve,0
2992,nihundrede og fjorten otte,1
2993,ottehundrede og ti niogfirs,1
2994,firehundrede og treds sytten,1
2995,ethundrede og firs femogtyve,1
2996,enogtyve otteogtyve,1
2997,ottehundrede og seksoghalvtreds,0
2998,ethundrede nihundrede,1
2999,tolv syvhundrede og ni,1
3000,ethundrede og ti,0
3001,ti femhundrede og enogfyrre,1
3002,ottehundrede og syvogfirs,0
3003,treds ottehundrede og ti,1
3004,otte nioghalvtreds,1
3005,nihundrede og syvogtredive,0
3006,tohundrede og syvogtredive,0
3007,syvhundrede og femten tolv,1
3008,sekshundrede og ti et,1
3009,femhundrede og enogfirs,0
3010,nihundrede og tre enogtreds,1
3011,sekshundrede og femogfirs,0
3012,niogtyve sekshundrede og et,1
3013,fireogfirs femogtreds,1
3014,syvhundrede og fireoghalvfems,0
3015,tohundrede seksoghalvfjerds,1
3016,nihundrede og niogfirs seks,1
3017,fireogfyrre tooghalvtreds,1
3018,sekshundrede og fireogtredive,0
3019,firehundrede og seksogtyve,0
3020,ottehundrede og to femogfirs,1
3021,tre trehundrede og enogfyrre,1
3022,tohundrede og otteogtyve,0
3023,tohundrede og niogtyve,0
3024,tohundrede og ti ti,1
3025,nihundrede og fem,0
3026,enogfirs tretten,1
3027,to ethundrede og tre,1
3028,sekshundrede og elleve,0
3029,firehundrede og otteogtredive,0
3030,sekshundrede og tyve,0
3031,treogfirs trehundrede og et,1
3032,femhundrede og fireogtyve,0
3033,ti tohundrede og seksogfirs,1
3034,femhundrede og nioghalvfjerds,0
3035,syvhundrede og niogfyrre,0
3036,firehundrede og otteoghalvfjerds,0
3037,atten ottehundrede og et,1
3038,firs,0
3039,firehundrede og seksogfirs,0
3040,ottehundrede og tolv,0
3041,femogfirs nihundrede og fire,1
3042,syvhundrede og syv firs,1
3043,fjorten nitten,1
3044,ethundrede og femogfyrre,0
3045,femhundrede og fire,0
3046,ethundrede og fireoghalvfjerds,0
3047,sytten ottehundrede og tolv,1
3048,ethundrede og fireoghalvtreds,0
3049,nihundrede og syv tolv,1
3050,tre trehundrede og fire,1
3051,femogtyve,0
3052,fire sekshundrede og tre,1
3053,nihundrede og halvtreds et,1
3054,trehundrede tredive,1
3055,enogtyve tohundrede og to,1
3056,tohundrede og nioghalvfems,0
3057,halvfjerds,0
3058,sekshundrede og enoghalvfjerds,0
3059,sytten nihundrede og fyrre,1
3060,trehundrede og fireoghalvtreds,0
3061,nihundrede og firs,0
3062,nihundrede syvogfirs,1
3063,tohundrede og otte halvtreds,1
3064,seksogtyve femogfirs,1
3065,femhundrede og tolv,0
3066,firehundrede og femten,0
3067,syvhundrede og enoghalvfems,0
3068,atten ottehundrede,1
3069,firehundrede og treogtyve,0
3070,trehundrede og syvogfirs,0
3071,ottehundrede og toogtredive,0
3072,femhundrede og seksten ni,1
3073,tohundrede og syvogfyrre,0
3074,femten tre,1
3075,halvtreds firehundrede,1
3076,sekshundrede og seksoghalvfjerds,0
3077,otteoghalvtreds,0
3078,nihundrede og toogtreds,0
3079,syvogtyve trehundrede og tre,1
3080,sekshundrede og syvogtreds,0
3081,tohundrede og seksogfirs,0
3082,sekshundrede og sytten ni,1
3083,tohundrede og fjorten ni,1
3084,femhundrede og fire,0
3085,atten trehundrede og fem,1
3086,firehundrede og syvogfyrre,0
3087,fireoghalvfems femten,1
3088,nihundrede og enoghalvfems,0
3089,treds tohundrede og et,1
3090,treds ottehundrede og fyrre,1
3091,nihundrede og treogtredive,0
3092,trehundrede og femoghalvtreds,0
3093,otteogtredive treogtreds,1
3094,ottehundrede og otteogtyve,0
3095,femhundrede og tyve,0
3096,otteoghalvtreds ettusind,1
3097,nihundrede og seks,0
3098,otteoghalvfems enoghalvfems,1
3099,syvhundrede nioghalvtreds,1
3100,tohundrede og enoghalvtreds,0
3101,firehundrede og et,0
3102,tolv tohundrede og seks,1
3103,firehundrede og fireoghalvtreds,0
3104,tohundrede og fire niogfyrre,1
3105,firehundrede og treogfirs et,1
3106,trehundrede og seksogfyrre,0
3107,sekshundrede og toogtreds,0
3108,enoghalvtreds syvoghalvfems,1
3109,nihundrede og seks,0
3110,nihundrede og syvogfirs,0
3111,sekshundrede og treoghalvtreds,0
3112,syvhundrede og femten nitten,1
3113,firehundrede og seksogtredive,0
3114,femten femhundrede og atten,1
3115,ti ni,1
3116,tohundrede og tyve ti,1
3117,ethundrede og syvogtredive,0
3118,nihundrede og ti fyrre,1
3119,nioghalvfjerds ottehundrede,1
3120,ottehundrede og treogtredive,0
3121,fem enogtredive,1
3122,ottehundrede og sytten,0
3123,otteogfyrre,0
3124,nihundrede og tretten,0
3125,nihundrede og femoghalvfjerds,0
3126,ottehundrede og atten treds,1
3127,elleve treoghalvfjerds,1
3128,syvhundrede og tredive atten,1
3129,fireoghalvtreds,0
3130,nihundrede og fireogfyrre ti,1
3131,sekshundrede og tolv,0
3132,ethundrede og sytten,0
3133,tretten firehundrede og firs,1
3134,syvhundrede og ti,0
3135,trehundrede og seks halvfems,1
3136,toogtredive,0
3137,nihundrede og seks,0
3138,ethundrede og otteoghalvfjerds,0
3139,femten fire,1
3140,tohundrede og treoghalvfjerds,0
3141,tohundrede og fireogtreds,0
3142,fem firehundrede og sytten,1
3143,firehundrede og toogtredive,0
3144,nihundrede og ti et,1
3145,tooghalvfjerds syvhundrede,1
3146,seksogtyve otteogfirs,1
3147,syvhundrede og enogfirs ti,1
3148,ottehundrede og treogtreds,0
3149,sekshundrede og femogtyve,0
3150,ethundrede og niogfirs,0
3151,syvhundrede og ni,0
3152,ethundrede og atten,0
3153,femhundrede og enoghalvtreds,0
3154,ottehundrede og atten,0
3155,syvhundrede og seksten treds,1
3156,sekshundrede og tretten tre,1
3157,femoghalvtreds firs,1
3158,femhundrede og otteoghalvtreds,0
3159,femhundrede og tre fem,1
3160,halvfems ethundrede og fyrre,1
3161,tohundrede og tooghalvfems,0
3162,femogtredive niogtyve,1
3163,ottehundrede og treds otte,1
3164,ottehundrede og treogtreds,0
3165,ethundrede og fireogfirs,0
3166,toogtredive enoghalvtreds,1
3167,femhundrede og halvfems,0
3168,syvogtyve fireogtreds,1
3169,firs tohundrede og syvogfirs,1
3170,toogtyve trehundrede og firs,1
3171,firehundrede og firs,0
3172,nihundrede og treogtredive,0
3173,ottehundrede og syvoghalvfjerds,0
3174,trehundrede og seksogfirs,0
3175,syvogtreds treoghalvfjerds,1
3176,femogtyve et,1
3177,ethundrede og tooghalvtreds,0
3178,trehundrede og seksten,0
3179,fire otte,1
3180,sekshundrede og ni,0
3181,ottehundrede og to firs,1
3182,nihundrede og otteogfirs,0
3183,nihundrede og tyve firs,1
3184,otte sytten,1
3185,otteogtyve femhundrede og ti,1
3186,syvhundrede og treogfyrre,0
3187,ethundrede og enogfyrre,0
3188,firehundrede og seksogfirs,0
3189,femhundrede og otteogtredive,0
3190,ethundrede og syvoghalvfjerds,0
3191,ottehundrede og enogfirs et,1
3192,seksogtreds sytten,1
3193,femhundrede og treoghalvfems,0
3194,niogtyve atten,1
3195,sekshundrede og femoghalvfems,0
3196,tohundrede og ti seksogfirs,1
3197,ottehundrede og niogfyrre,0
3198,fire syvhundrede og tre,1
3199,firs firehundrede og sytten,1
3200,trehundrede og fireogfyrre,0
3201,fireoghalvfems treogtyve,1
3202,tohundrede og fireogtredive,0
3203,treds,0
3204,nihundrede og femogtreds,0
3205,fire syvogfyrre,1
3206,firehundrede og femogtredive,0
3207,syvhundrede og treogtreds,0
3208,tre syvhundrede og femogtyve,1
3209,niogtredive tyve,1
3210,syvhundrede og tre,0
3211,tohundrede og seksten,0
3212,trehundrede og treogtredive,0
3213,trehundrede og tretten,0
3214,sekshundrede og syvogtyve,0
3215,enogtyve seksoghalvtreds,1
3216,firehundrede og otte atten,1
3217,firehundrede og syvoghalvtreds,0
3218,nihundrede og seksogfyrre et,1
3219,nihundrede og to syvogfyrre,1
3220,treogfyrre firs,1
3221,treogtyve halvtreds,1
3222,femogtyve ethundrede og fem,1
3223,to syv,1
3224,enogfirs syvoghalvfems,1
3225,ethundrede og enoghalvtreds,0
3226,fyrre firehundrede og atten,1
3227,sekshundrede og tooghalvfems,0
3228,ottehundrede og enoghalvtreds,0
3229,toogfirs ottehundrede og ni,1
3230,tohundrede og ni nihundrede,1
3231,nihundrede og tre seks,1
3232,seksogfyrre atten,1
3233,ottehundrede og fireogfyrre,0
3234,ethundrede og treds,0
3235,ethundrede og syvogtyve,0
3236,firehundrede og fyrre fire,1
3237,to sekshundrede og treogfirs,1
3238,trehundrede og tre,0
3239,ethundrede og fireoghalvtreds,0
3240,tohundrede og nitten elleve,1
3241,nihundrede og enogfyrre,0
3242,tredive firehundrede og tolv,1
3243,trehundrede og treogfirs,0
3244,seksogtyve toogtyve,1
3245,nihundrede og femogtyve,0
3246,syvhundrede og fjorten seks,1
3247,nihundrede og niogtredive,0
3248,ethundrede og fireogtyve,0
3249,otteogtreds toogtredive,1
3250,nihundrede og femoghalvfjerds,0
3251,femogfirs tooghalvfjerds,1
3252,ethundrede og femogtyve,0
3253,tohundrede og femoghalvfjerds,0
3254,fyrre seksoghalvfjerds,1
3255,fyrre sekshundrede og et,1
3256,sekshundrede og femten,0
3257,nihundrede og fireoghalvfems,0
3258,tohundrede og fireogfirs,0
3259,tohundrede og treoghalvfems,0
3260,treoghalvtreds,0
3261,firehundrede og halvfjerds,0
3262,niogfyrre seksoghalvtreds,1
3263,seksogtreds niogtredive,1
3264,ottehundrede og tre,0
3265,syvogtreds ethundrede og ni,1
3266,ethundrede og syvogtyve,0
3267,tohundrede og otte niogtyve,1
3268,ethundrede og syvoghalvfjerds,0
3269,firehundrede og nitten,0
3270,femhundrede og femoghalvfjerds,0
3271,trehundrede og treoghalvfems,0
3272,ethundrede og femogtredive,0
3273,nihundrede og otte otte,1
3274,nihundrede og toogtredive,0
3275,fireogtredive halvtreds,1
3276,niogtyve ethundrede og otte,1
3277,nihundrede og tre tredive,1
3278,syvoghalvfems tyve,1
3279,nihundrede og elleve fem,1
3280,nihundrede og ni,0
3281,seksogtreds seksogtredive,1
3282,firs firehundrede,1
3283,syvhundrede og femogfirs ti,1
3284,syvhundrede og enogtyve,0
3285,firehundrede og seksoghalvfems,0
3286,treogtreds halvfems,1
3287,syvhundrede og sytten,0
3288,trehundrede og fireogtreds,0
3289,ottehundrede og treds fyrre,1
3290,sekshundrede og fem,0
3291,syvhundrede og femten femten,1
3292,tretten ethundrede og tre,1
3293,firehundrede otteogtyve,1
3294,syvhundrede og tolv,0
3295,to trehundrede og nitten,1
3296,trehundrede og nioghalvtreds,0
3297,firehundrede og tooghalvfjerds,0
3298,ethundrede og tretten atten,1
3299,tolv ethundrede og enogfirs,1
3300,treds syvhundrede og nitten,1
3301,firehundrede og syvogfirs,0
3302,firehundrede og otteogtredive,0
3303,trehundrede og enogfyrre,0
3304,seks treogfirs,1
3305,tohundrede og et syvogfyrre,1
3306,niogfyrre ethundrede og seks,1
3307,otteogtreds enoghalvfems,1
3308,tooghalvtreds otteogtyve,1
3309,ethundrede og fireogtredive,0
3310,sekshundrede og tre,0
3311,ti sekshundrede og fyrre,1
3312,trehundrede og syvogfyrre,0
3313,syvhundrede og treogtredive,0
3314,femhundrede og niogfirs,0
3315,nihundrede og toogtredive,0
3316,firehundrede og fireoghalvfems,0
3317,trehundrede og otteogtredive,0
3318,ottehundrede og seksoghalvtreds,0
3319,femhundrede og fyrre tyve,1
3320,tohundrede og otteoghalvfems,0
3321,tohundrede og seksogtyve,0
3322,tohundrede og tretten,0
3323,firehundrede og treoghalvfjerds,0
3324,tohundrede og syv firs,1
3325,tohundrede og seks,0
3326,syvhundrede og halvfems,0
3327,femten tredive,1
3328,enogtyve fireoghalvfems,1
3329,femoghalvfems femten,1
3330,toogtyve ethundrede og fem,1
3331,trehundrede og et treogtreds,1
3332,seksoghalvfjerds tre,1
3333,ottehundrede og treoghalvfems,0
3334,to trehundrede og atten,1
3335,firehundrede og treogtredive,0
3336,syvhundrede og seks ti,1
3337,ottehundrede og syvogtyve,0
3338,femhundrede og syv,0
3339,tyve,0
3340,tohundrede og ti,0
3341,fem sekshundrede og enogfirs,1
3342,niogtyve,0
3343,enogtreds halvfjerds,1
3344,fyrre trehundrede og atten,1
3345,syvhundrede og niogfyrre,0
3346,toogtyve femhundrede og fire,1
3347,ethundrede og tyve toogtyve,1
3348,ettusind trehundrede og ti,1
3349,tohundrede og tolv,0
3350,fireogtredive atten,1
3351,femten ethundrede og seks,1
3352,trehundrede og tyve,0
3353,ottehundrede og femogtyve,0
3354,ethundrede og tolv halvtreds,1
3355,ethundrede og syvoghalvtreds,0
3356,syvhundrede og fireogtyve,0
3357,halvtreds ethundrede og otte,1
3358,nihundrede og treds,0
3359,tredive ottehundrede og tolv,1
3360,niogtreds seks,1
3361,tohundrede og atten sytten,1
3362,trehundrede og seksogfyrre,0
3363,niogtreds femhundrede og tre,1
3364,nihundrede og seksoghalvfjerds,0
3365,syvhundrede og treoghalvfems,0
3366,nihundrede og seksoghalvfjerds,0
3367,nihundrede og tooghalvfjerds,0
3368,femhundrede og fireoghalvfjerds,0
3369,syvhundrede og atten,0
3370,syv ethundrede og sytten,1
3371,firehundrede og syvoghalvfjerds,0
3372,sekshundrede og syv,0
3373,ottehundrede og et,0
3374,tre ethundrede og niogfyrre,1
3375,sekshundrede og otte,0
3376,syvhundrede og fjorten,0
3377,halvtreds ethundrede og fire,1
3378,fireoghalvfems toogfirs,1
3379,seksoghalvfjerds,0
3380,femhundrede og treoghalvfjerds,0
3381,seksogfirs,0
3382,femten tredive,1
3383,femogfyrre treoghalvfjerds,1
3384,firs tohundrede og ni,1
3385,trehundrede og syv niogtyve,1
3386,femhundrede og sytten firs,1
3387,syvhundrede og sytten,0
3388,fjorten ethundrede og firs,1
3389,fyrre toogtredive,1
3390,firehundrede og syvogfyrre,0
3391,trehundrede og fyrre to,1
3392,to sekshundrede og et,1
3393,trehundrede og tooghalvtreds,0
3394,fire,0
3395,fireoghalvtreds otteogtyve,1
3396,syvhundrede og treogfyrre,0
3397,firehundrede og fireoghalvfjerds,0
3398,nihundrede og femogtreds,0
3399,trehundrede og tolv atten,1
3400,halvtreds sekshundrede og to,1
3401,ethundrede og femten ti,1
3402,tohundrede og toogtreds,0
3403,tohundrede og to,0
3404,otteogfirs ethundrede og et,1
3405,femhundrede og tooghalvfems,0
3406,ethundrede og halvtreds,0
3407,fyrre syvogfyrre,1
3408,halvtreds ethundrede og tyve,1
3409,syvhundrede og seksoghalvfems,0
3410,syvhundrede og tredive,0
3411,syvhundrede og atten atten,1
3412,tyve sekshundrede og tolv,1
3413,trehundrede og ti,0
3414,trehundrede og niogfirs,0
3415,tohundrede og fire,0
3416,tohundrede og niogtreds,0
3417,enogtreds sekshundrede og ti,1
3418,toogfyrre tohundrede og firs,1
3419,nihundrede,0
3420,toogfirs,0
3421,nitten ethundrede og otte,1
3422,sekshundrede og femogtreds,0
3423,firs ethundrede og femogfirs,1
3424,syvhundrede og fireogtredive,0
3425,syv fireoghalvfems,1
3426,fem ethundrede og to,1
3427,firehundrede og treoghalvfems,0
3428,syvogtyve tohundrede og tolv,1
3429,tretten to,1
3430,nihundrede og otteogtreds,0
3431,ti ottehundrede og femogfirs,1
3432,tohundrede og treoghalvtreds,0
3433,otteogtyve et,1
3434,firehundrede og halvfems,0
3435,syvoghalvtreds femogtyve,1
3436,sekshundrede og nioghalvfems,0
3437,ethundrede og atten,0
3438,otteoghalvtreds elleve,1
3439,tohundrede og treoghalvfjerds,0
3440,nihundrede og halvfems,0
3441,fire ethundrede og syv,1
3442,femogtredive niogtyve,1
3443,niogtyve enogfirs,1
3444,trehundrede og sytten,0
3445,firehundrede og fyrre,0
3446,tohundrede og nioghalvtreds,0
3447,femoghalvfjerds seksogtyve,1
3448,femhundrede og niogtreds,0
3449,niogfyrre niogtreds,1
3450,syvhundrede og fjorten fem,1
3451,ethundrede,0
3452,otteoghalvfems femogtyve,1
3453,trehundrede og toogfirs,0
3454,fireogtyve ethundrede og syv,1
3455,trehundrede et,1
3456,enogtyve ethundrede og fyrre,1
3457,syvogtreds otteoghalvfjerds,1
3458,nihundrede og sytten tre,1
3459,syvogtreds nioghalvtreds,1
3460,nihundrede og syv treogtreds,1
3461,enogtyve ethundrede og et,1
3462,femogtyve nihundrede,1
3463,tyve nihundrede og otte,1
3464,enogtredive seks,1
3465,firehundrede og syvogtyve,0
3466,ethundrede og toogfirs,0
3467,trehundrede og tolv,0
3468,trehundrede og atten,0
3469,syvhundrede og enogfirs ni,1
3470,ethundrede og niogtreds,0
3471,firehundrede og fireoghalvfems,0
3472,femogtyve femoghalvtreds,1
3473,ottehundrede og syvoghalvfjerds,0
3474,nihundrede og syvogtredive,0
3475,niogfyrre ethundrede og firs,1
3476,sekshundrede og niogtreds to,1
3477,femogfyrre femogtredive,1
3478,syvhundrede og ti,0
3479,firehundrede og nioghalvfems,0
3480,syvoghalvfems,0
3481,tohundrede og to ettusind,1
3482,trehundrede og enogtredive,0
3483,femhundrede og fire,0
3484,femhundrede og femogfirs,0
3485,syvhundrede og enogfirs,0
3486,femhundrede og niogfirs,0
3487,femogtyve tohundrede og et,1
3488,treogtyve halvfjerds,1
3489,sekshundrede og treoghalvfems,0
3490,trehundrede og syvogfirs,0
3491,ethundrede og enogtreds,0
3492,trehundrede og syv femogtyve,1
3493,sekshundrede og seksoghalvfems,0
3494,trehundrede og femoghalvtreds,0
3495,trehundrede og tolv otte,1
3496,ottehundrede og treoghalvfjerds,0
3497,to ethundrede og treogtyve,1
3498,femhundrede og fireoghalvfems,0
3499,firehundrede og ni otte,1
3500,tohundrede og treogfyrre,0
3501,syvhundrede og fireoghalvtreds,0
3502,syvhundrede og fireoghalvtreds,0
3503,ni trehundrede og syvogfirs,1
3504,trehundrede og tre,0
3505,fire,0
3506,femhundrede og seksoghalvfems,0
3507,otteogtyve tohundrede og ni,1
3508,ethundrede og nioghalvtreds,0
3509,tolv fireoghalvfjerds,1
3510,ottehundrede og fem,0
3511,ottehundrede og enoghalvfjerds,0
3512,to syvhundrede og toogfirs,1
3513,syvhundrede og syvoghalvfjerds,0
3514,ethundrede og enogtyve,0
3515,enogtredive toogfyrre,1
3516,femhundrede og femogtreds,0
3517,syvhundrede og treoghalvtreds,0
3518,niogtredive niogfyrre,1
3519,ti elleve,1
3520,ethundrede og treoghalvfjerds,0
3521,tohundrede og ti toogtyve,1
3522,firs syvhundrede og niogfirs,1
3523,ethundrede og seks femogfirs,1
3524,ottehundrede og sytten to,1
3525,tretten,0
3526,enogtredive syvogtredive,1
3527,syvhundrede og syvogfyrre ni,1
3528,ottehundrede og toogfirs,0
3529,firehundrede og enoghalvtreds,0
3530,enogtreds trehundrede og syv,1
3531,syvhundrede og enoghalvfems,0
3532,sekshundrede og halvfems,0
3533,trehundrede og tretten,0
3534,tooghalvfjerds niogtredive,1
3535,firehundrede og tyve ni,1
3536,nihundrede og tre,0
3537,firehundrede og femogtredive,0
3538,femhundrede og ni toogtyve,1
3539,nihundrede og fireogtreds,0
3540,tre firehundrede og tredive,1
3541,trehundrede og niogtredive,0
3542,firehundrede og firs,0
3543,syvhundrede og seksoghalvtreds,0
3544,ethundrede og seks,0
3545,nihundrede og femoghalvtreds,0
3546,seksogfirs fireogfirs,1
3547,trehundrede og treoghalvfjerds,0
3548,sekshundrede og halvfjerds,0
3549,treoghalvtreds seksogtreds,1
3550,toogtyve ethundrede og to,1
3551,firehundrede og fireogtredive,0
3552,firehundrede og femogfyrre,0
3553,enogtyve,0
3554,seks sekshundrede og tretten,1
3555,syv femogtredive,1
3556,ethundrede og elleve et,1
3557,nihundrede og treoghalvfems,0
3558,ethundrede og atten fire,1
3559,ottehundrede og fjorten,0
3560,ethundrede og enoghalvtreds,0
3561,tredive fyrre,1
3562,syvhundrede og femogfyrre,0
3563,tooghalvfems syvogtredive,1
3564,sekshundrede og fireogfyrre,0
3565,enogtreds femhundrede og fem,1
3566,trehundrede og fireogfyrre,0
3567,treogfirs fireogtreds,1
3568,nihundrede og otteoghalvfems,0
3569,tohundrede og halvfjerds tre,1
3570,ethundrede og toogtyve to,1
3571,tre,0
3572,femhundrede og ti,0
3573,ottehundrede og sytten seks,1
3574,sekshundrede og fireogtredive,0
3575,seksogfyrre otteogfirs,1
3576,nihundrede og halvtreds to,1
3577,nihundrede og syvoghalvtreds,0
3578,sekshundrede og tyve seksten,1
3579,ethundrede og syvogtyve,0
3580,nihundrede og seks,0
3581,trehundrede og fyrre,0
3582,sekshundrede og tolv tyve,1
3583,tohundrede og otteogtredive,0
3584,ni ethundrede og to,1
3585,sekshundrede og syvogfyrre,0
3586,enogtredive syvogfirs,1
3587,sekshundrede og niogfirs,0
3588,trehundrede og femogfyrre ni,1
3589,ethundrede tooghalvfjerds,1
3590,enogfirs fireoghalvfjerds,1
3591,sekshundrede og niogfirs,0
3592,fireoghalvfjerds enogtyve,1
3593,tredive tooghalvfems,1
3594,halvfems ti,1
3595,ottehundrede og niogfirs,0
3596,tohundrede og syv treogtreds,1
3597,syvhundrede og tooghalvfems,0
3598,femhundrede og nioghalvfems,0
3599,ottehundrede og syvoghalvfjerds,0
3600,femhundrede og halvtreds ni,1
3601,syvhundrede og ni atten,1
3602,ethundrede og toogfirs,0
3603,fireogfyrre tolv,1
3604,ethundrede og halvtreds ti,1
